"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0090545" "GO:0090545" "CHD-type complex" "4/2425" "16/19894" 0.121331087106585 0.364505206834974 0.286689488521889 "RBBP7/CDK2AP2/CHD3/HDAC2" 4
"GO:0055037" "GO:0055037" "recycling endosome" "31/2425" "206/19894" 0.12571834532726 0.373349665295884 0.293645804165302 "VPS50/EHD2/RABEP1/ATP9A/RAB10/MICALL1/EEA1/EHD4/NDRG1/CD274/RAP2A/USP6/PDLIM4/SYT11/ENTREP1/APP/ACKR3/DYNC1LI1/ANK2/DYNC1I1/ABCG1/TMUB1/TPP1/MYO5B/TUBA1A/RAB4B/HLA-C/HLA-E/RAB12/HLA-A/HLA-B" 31
"GO:0030125" "GO:0030125" "clathrin vesicle coat" "7/2425" "35/19894" 0.126392752045355 0.373349665295884 0.293645804165302 "CLTCL1/AP1M1/NCALD/CLINT1/SGIP1/AP1S2/STON1" 7
"GO:0008287" "GO:0008287" "protein serine/threonine phosphatase complex" "10/2425" "55/19894" 0.126427274660841 0.373349665295884 0.293645804165302 "PPP2R3A/PPP1R15A/PPP3CB/PPP2CA/PPP1R3D/PPP3CA/PPP1R3A/IER5/PPP3R1/PPP4R3B" 10
"GO:1903293" "GO:1903293" "phosphatase complex" "10/2425" "55/19894" 0.126427274660841 0.373349665295884 0.293645804165302 "PPP2R3A/PPP1R15A/PPP3CB/PPP2CA/PPP1R3D/PPP3CA/PPP1R3A/IER5/PPP3R1/PPP4R3B" 10
"GO:0072686" "GO:0072686" "mitotic spindle" "28/2425" "184/19894" 0.126896936800005 0.373349665295884 0.293645804165302 "CUL3/EML1/SMC1A/CLASP1/WDR62/MAPRE3/CTTN/NUDC/TUBB1/SMC3/NEDD9/IK/STAG1/PKD2/GPSM2/CDK5RAP2/NUMA1/NUSAP1/CENPE/RPS3/EML3/CCDC117/SMC6/CLASP2/GEM/TPPP/TUBB6/SGF29" 28
"GO:0101031" "GO:0101031" "protein folding chaperone complex" "8/2425" "42/19894" 0.132185073916144 0.387307706289278 0.304624038654488 "RPAP3/STUB1/PTGES3/CCT4/CCT7/CCT6A/HSPB8/RUVBL1" 8
"GO:0005689" "GO:0005689" "U12-type spliceosomal complex" "6/2425" "29/19894" 0.133640572152462 0.389967571198988 0.306716067235159 "YBX1/RBM41/LSM7/SNRNP48/SNRNP35/RNPC3" 6
"GO:0005681" "GO:0005681" "spliceosomal complex" "31/2425" "208/19894" 0.13730711426461 0.39199070825125 0.308307298624579 "YBX1/PABPC1/RBM22/RBM41/HNRNPM/PRPF6/HTATSF1/CASC3/DDX5/PRPF19/IK/BCAS2/PTBP2/HNRNPA2B1/SMU1/SNRPC/HNRNPR/SNRPN/LSM7/KHDC4/SRRM1/SYNCRIP/PRPF4/PPIL1/SNRNP200/CWC27/SRRM2/SNRNP48/SNRNP35/PRPF39/RNPC3" 31
"GO:1904949" "GO:1904949" "ATPase complex" "23/2425" "149/19894" 0.138650648433196 0.39199070825125 0.308307298624579 "ARID1B/ATP6AP1/SMARCD3/ATP5F1D/SMARCA1/RBBP7/CHRAC1/TCIRG1/ATP6V0E1/INO80D/ATP6V1B1/ATP5PB/DEK/PHF10/ATP5MC2/POLE3/CFDP1/ATP5MC3/CDK2AP2/CHD3/RUVBL1/EP400/HDAC2" 23
"GO:0000118" "GO:0000118" "histone deacetylase complex" "13/2425" "77/19894" 0.139451868974927 0.39199070825125 0.308307298624579 "DNTTIP1/RBBP7/RCOR3/SATB2/KDM3B/CFDP1/CDK2AP2/HR/CHD3/JMJD1C/RUVBL1/EP400/HDAC2" 13
"GO:0000276" "GO:0000276" "mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)" "3/2425" "11/19894" 0.14149102811878 0.39199070825125 0.308307298624579 "ATP5PB/ATP5MC2/ATP5MC3" 3
"GO:0005832" "GO:0005832" "chaperonin-containing T-complex" "3/2425" "11/19894" 0.14149102811878 0.39199070825125 0.308307298624579 "CCT4/CCT7/CCT6A" 3
"GO:0017101" "GO:0017101" "aminoacyl-tRNA synthetase multienzyme complex" "3/2425" "11/19894" 0.14149102811878 0.39199070825125 0.308307298624579 "KARS1/AIMP2/LARS1" 3
"GO:0019774" "GO:0019774" "proteasome core complex, beta-subunit complex" "3/2425" "11/19894" 0.14149102811878 0.39199070825125 0.308307298624579 "PSMB6/PSMB8/PSMB9" 3
"GO:0032300" "GO:0032300" "mismatch repair complex" "3/2425" "11/19894" 0.14149102811878 0.39199070825125 0.308307298624579 "MSH2/MSH6/PMS2" 3
"GO:0034992" "GO:0034992" "microtubule organizing center attachment site" "3/2425" "11/19894" 0.14149102811878 0.39199070825125 0.308307298624579 "SYNE2/SUN2/SUN1" 3
"GO:0034993" "GO:0034993" "meiotic nuclear membrane microtubule tethering complex" "3/2425" "11/19894" 0.14149102811878 0.39199070825125 0.308307298624579 "SYNE2/SUN2/SUN1" 3
"GO:0098850" "GO:0098850" "extrinsic component of synaptic vesicle membrane" "3/2425" "11/19894" 0.14149102811878 0.39199070825125 0.308307298624579 "SYN1/ATP6V1B1/BIN1" 3
"GO:0106083" "GO:0106083" "nuclear membrane protein complex" "3/2425" "11/19894" 0.14149102811878 0.39199070825125 0.308307298624579 "SYNE2/SUN2/SUN1" 3
"GO:0106094" "GO:0106094" "nuclear membrane microtubule tethering complex" "3/2425" "11/19894" 0.14149102811878 0.39199070825125 0.308307298624579 "SYNE2/SUN2/SUN1" 3
"GO:0005721" "GO:0005721" "pericentric heterochromatin" "6/2425" "30/19894" 0.150844986470466 0.414678109524988 0.326151322098305 "ATRX/CHRAC1/CBX1/MACROH2A1/POLE3/IKZF1" 6
"GO:0005790" "GO:0005790" "smooth endoplasmic reticulum" "6/2425" "30/19894" 0.150844986470466 0.414678109524988 0.326151322098305 "APOB/APP/CASQ1/RPL10/RYR1/RYR2" 6
"GO:0030136" "GO:0030136" "clathrin-coated vesicle" "32/2425" "218/19894" 0.152610995051848 0.416705816906658 0.327746148128832 "CD9/CD74/TNK2/SYT1/CLTCL1/ATP6AP1/AP1M1/APOB/DNAJC5/NCALD/RAB3A/TYRP1/DVL1/VWF/CLINT1/WNT5A/AAK1/SGIP1/OCRL/LDLR/SYT11/ADAM10/SCARB2/EGFR/DAB2/FZD5/AP1S2/ARC/RAB12/DENND1B/HLA-DPA1/STON1" 32
"GO:0005903" "GO:0005903" "brush border" "17/2425" "107/19894" 0.152753115467188 0.416705816906658 0.327746148128832 "ACTN1/MYL6/ITPR3/SLC5A1/MYH9/ACTR3/FLNB/PLB1/DCXR/SLC19A1/MME/FLNA/SLC22A5/MYO1C/CAPZA2/CLIC1/ACTN3" 17
"GO:0070603" "GO:0070603" "SWI/SNF superfamily-type complex" "15/2425" "93/19894" 0.156962942523692 0.42655578273614 0.33549331226438 "ARID1B/SMARCD3/SMARCA1/RBBP7/CHRAC1/INO80D/DEK/PHF10/POLE3/CFDP1/CDK2AP2/CHD3/RUVBL1/EP400/HDAC2" 15
"GO:0055038" "GO:0055038" "recycling endosome membrane" "17/2425" "108/19894" 0.161905876684974 0.43831552927643 0.344742551116294 "EHD2/ATP9A/RAB10/MICALL1/EHD4/NDRG1/CD274/RAP2A/PDLIM4/SYT11/ENTREP1/DYNC1LI1/HLA-C/HLA-E/RAB12/HLA-A/HLA-B" 17
"GO:0030496" "GO:0030496" "midbody" "30/2425" "205/19894" 0.165866499343971 0.447336922473134 0.351838028911454 "CELF2/KEAP1/MAPRE3/NUDC/SH3GLB1/TRIOBP/PITPNM1/GNAI2/RAP2A/EXOC4/MYH10/KIF13A/RDX/CENPE/KATNB1/EML3/MTCL2/GNL3/RAD21/GEM/CENPV/CIAO2B/CLIC4/IL16/SEPTIN1/EXOC3/CTNND1/CCDC69/RACK1/CHMP1B" 30
"GO:0030130" "GO:0030130" "clathrin coat of trans-Golgi network vesicle" "4/2425" "18/19894" 0.168473343776808 0.447585898392116 0.352033852667956 "CLTCL1/AP1M1/NCALD/AP1S2" 4
"GO:0045239" "GO:0045239" "tricarboxylic acid cycle enzyme complex" "4/2425" "18/19894" 0.168473343776808 0.447585898392116 0.352033852667956 "BCKDHB/IDH3B/BCKDK/SUCLG2" 4
"GO:0071004" "GO:0071004" "U2-type prespliceosome" "4/2425" "18/19894" 0.168473343776808 0.447585898392116 0.352033852667956 "SNRPC/SNRPN/LSM7/PRPF39" 4
"GO:0071010" "GO:0071010" "prespliceosome" "4/2425" "18/19894" 0.168473343776808 0.447585898392116 0.352033852667956 "SNRPC/SNRPN/LSM7/PRPF39" 4
"GO:0097060" "GO:0097060" "synaptic membrane" "55/2425" "397/19894" 0.171379621667148 0.447839980618364 0.352233692621185 "LRRC7/SYT1/IGSF9B/EFNB1/NRCAM/SYDE1/DNM1/P2RX1/CRYAB/DBN1/ADAM23/EPHA4/IGSF21/APH1A/NRP2/SLC16A7/PCDH17/KCNJ8/RAP2A/FLRT3/LRRC4/KCNC1/SLC6A6/PDLIM4/SYT11/CHRND/ADAM10/ANK2/GRIK4/CACNA1C/TIAM1/ATP2B2/SLC6A1/CLSTN2/SYNJ1/ITGA5/TAMALIN/KCNJ3/HCN1/TMUB1/STX3/SEMA4C/P2RY1/KCND3/CLSTN1/DAG1/EXOC3/GRIN2A/KCNQ5/SHISA6/COL13A1/ARC/DMD/SHANK3/ITGB3" 55
"GO:0000153" "GO:0000153" "cytoplasmic ubiquitin ligase complex" "3/2425" "12/19894" 0.172412022484065 0.447839980618364 0.352233692621185 "RHBDD2/ELOB/OS9" 3
"GO:0005652" "GO:0005652" "nuclear lamina" "3/2425" "12/19894" 0.172412022484065 0.447839980618364 0.352233692621185 "NARF/HLCS/RNF220" 3
"GO:0008540" "GO:0008540" "proteasome regulatory particle, base subcomplex" "3/2425" "12/19894" 0.172412022484065 0.447839980618364 0.352233692621185 "PSMC5/PSMC2/PSMC3" 3
"GO:0060198" "GO:0060198" "clathrin-sculpted vesicle" "3/2425" "12/19894" 0.172412022484065 0.447839980618364 0.352233692621185 "SYT1/DNAJC5/RAB3A" 3
"GO:0099535" "GO:0099535" "synapse-associated extracellular matrix" "3/2425" "12/19894" 0.172412022484065 0.447839980618364 0.352233692621185 "TNC/LAMA5/ACAN" 3
"GO:0005775" "GO:0005775" "vacuolar lumen" "26/2425" "176/19894" 0.173398138479017 0.447839980618364 0.352233692621185 "LAMP2/MAN2B2/CD74/GRN/CTSA/APOB/CYB5R3/ARSA/ASAH1/CSF3/NAGLU/VAT1/ARSB/PDGFRB/CTSD/SDC4/CAP1/SDCBP/SCARB2/HSPG2/ACAN/GYG1/TPP1/BGN/GM2A/NEU4" 26
"GO:0098791" "GO:0098791" "Golgi apparatus subcompartment" "53/2425" "382/19894" 0.173600891363299 0.447839980618364 0.352233692621185 "ATP2C1/CD74/GRN/CHPF2/ATP9A/CLTCL1/AP1M1/ST6GAL1/RAB10/LPCAT2/NSFL1C/PCSK5/COG4/RASIP1/OSBP/PITPNM1/GOLPH3/APH1A/TGFBI/OCRL/SYT11/KIF13A/SULF1/USO1/B4GALNT3/APP/CSGALNACT1/USP6NL/HTR7/ASAP2/BICD1/ST3GAL2/B4GALT5/CLASP2/COG5/CCDC186/RAB31/NBEA/PLK3/FUT1/ZDHHC14/GAL3ST3/YIPF7/BACE2/AP1S2/ARAP1/MME/SULF2/FLNA/FUT11/HLA-A/HLA-DPA1/RAB7B" 53
"GO:0019897" "GO:0019897" "extrinsic component of plasma membrane" "16/2425" "102/19894" 0.174362496470979 0.448180857355007 0.352501797919668 "GNB5/GNAS/CDH20/PLEKHA4/CDH6/GNAI2/CDH15/DTNA/PPP3CA/CDH13/TIAM1/DCHS1/JUP/CDH4/CDH5/CTNND1" 16
"GO:0045211" "GO:0045211" "postsynaptic membrane" "39/2425" "276/19894" 0.182842986874032 0.468288513145002 0.368316808091575 "LRRC7/IGSF9B/NRCAM/P2RX1/DBN1/EPHA4/IGSF21/NRP2/SLC16A7/PCDH17/FLRT3/LRRC4/KCNC1/SLC6A6/PDLIM4/CHRND/ANK2/GRIK4/CACNA1C/TIAM1/ATP2B2/SLC6A1/CLSTN2/ITGA5/TAMALIN/HCN1/TMUB1/SEMA4C/P2RY1/KCND3/CLSTN1/DAG1/GRIN2A/SHISA6/COL13A1/ARC/DMD/SHANK3/ITGB3" 39
"GO:0034451" "GO:0034451" "centriolar satellite" "19/2425" "126/19894" 0.192750838211592 0.491841065124399 0.386841287176493 "CEP68/WDR62/IL4R/PCM1/KEAP1/CSPP1/CCDC61/MDM1/SSX2IP/NEK6/ODF2L/PODXL/RBM39/PATJ/DYSF/MYOF/CHD3/CEP63/ZBED6" 19
"GO:0030687" "GO:0030687" "preribosome, large subunit precursor" "4/2425" "19/19894" 0.194111431601062 0.491841065124399 0.386841287176493 "FTSJ3/WDR74/NSA2/ZNF622" 4
"GO:0098688" "GO:0098688" "parallel fiber to Purkinje cell synapse" "4/2425" "19/19894" 0.194111431601062 0.491841065124399 0.386841287176493 "SLC16A7/ATP2B2/KCNJ3/PPP3R1" 4
"GO:0070820" "GO:0070820" "tertiary granule" "24/2425" "164/19894" 0.197598185444009 0.498900383106859 0.392393559746968 "LAMP2/TIMP2/CYBA/CNN2/KCNAB2/PGM1/ASAH1/TSPAN14/TCIRG1/QSOX1/CTSD/STBD1/CD93/PTPRB/PRCP/ADAM10/DYNC1LI1/STOM/ALDOA/CDA/NFASC/ANO6/SPTAN1/MGAM" 24
"GO:0031970" "GO:0031970" "organelle envelope lumen" "14/2425" "90/19894" 0.202967764710197 0.505044778647026 0.397226230396537 "MYOC/FBXL4/GOLPH3/CACYBP/PARK7/TRAP1/PLAAT1/BLOC1S1/SUOX/APP/AIFM1/PINK1/TRIAP1/GATM" 14
"GO:0031901" "GO:0031901" "early endosome membrane" "28/2425" "195/19894" 0.203329801566881 0.505044778647026 0.397226230396537 "RABEP1/ATP9A/ZMPSTE24/EPS15/SNX5/KIF16B/TOM1/EEA1/EHD4/EPHA4/CD274/OCRL/PDLIM4/ENTREP1/STAM/IFITM3/EGFR/ZFYVE9/FZD5/RAB31/LDLRAD4/SPHK1/LITAF/ARC/HLA-C/HLA-E/HLA-A/HLA-B" 28
"GO:0033177" "GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" "5/2425" "26/19894" 0.203697962777118 0.505044778647026 0.397226230396537 "TCIRG1/ATP6V0E1/ATP5PB/ATP5MC2/ATP5MC3" 5
"GO:0046930" "GO:0046930" "pore complex" "5/2425" "26/19894" 0.203697962777118 0.505044778647026 0.397226230396537 "AFDN/ADAM10/SLC25A4/BCL2/CD34" 5
"GO:0000812" "GO:0000812" "Swr1 complex" "3/2425" "13/19894" 0.204997108186784 0.505044778647026 0.397226230396537 "CFDP1/RUVBL1/EP400" 3
"GO:0005662" "GO:0005662" "DNA replication factor A complex" "3/2425" "13/19894" 0.204997108186784 0.505044778647026 0.397226230396537 "PRPF19/BCAS2/RPA1" 3
"GO:0032009" "GO:0032009" "early phagosome" "3/2425" "13/19894" 0.204997108186784 0.505044778647026 0.397226230396537 "UNC93B1/SYT11/RAB31" 3
"GO:0032154" "GO:0032154" "cleavage furrow" "9/2425" "54/19894" 0.206411120643543 0.506774889304146 0.398586991587531 "MYLK/NDE1/MYH9/ICAM2/PITPNM1/MYH10/RDX/RHOC/PLCD3" 9
"GO:0031528" "GO:0031528" "microvillus membrane" "6/2425" "33/19894" 0.207721897624468 0.508240519273613 0.399739734260145 "PODXL/SLC6A6/SLC38A4/MSN/PDPN/ITGB3" 6
"GO:0005881" "GO:0005881" "cytoplasmic microtubule" "16/2425" "106/19894" 0.216690210572718 0.528367910711558 0.415570266851787 "CLASP1/MAPRE3/SELENOS/TPT1/NUMA1/BICD1/GRAMD2B/CFAP107/CLASP2/TUBA1A/TUBA1C/DCXR/CIMAP1D/TOGARAM2/TOGARAM1/CIMIP2B" 16
"GO:0035580" "GO:0035580" "specific granule lumen" "10/2425" "62/19894" 0.218601103411665 0.529440532521271 0.416413901983022 "LRRC7/TIMP2/ACAA1/CNN2/QSOX1/CTSD/SLPI/GHDC/JUP/SPTAN1" 10
"GO:0005839" "GO:0005839" "proteasome core complex" "4/2425" "20/19894" 0.22084808730171 0.529440532521271 0.416413901983022 "PSMA4/PSMB6/PSMB8/PSMB9" 4
"GO:0012510" "GO:0012510" "trans-Golgi network transport vesicle membrane" "4/2425" "20/19894" 0.22084808730171 0.529440532521271 0.416413901983022 "CLTCL1/AP1M1/NCALD/AP1S2" 4
"GO:0034361" "GO:0034361" "very-low-density lipoprotein particle" "4/2425" "20/19894" 0.22084808730171 0.529440532521271 0.416413901983022 "APOB/PCYOX1/SELENOS/LPL" 4
"GO:0034385" "GO:0034385" "triglyceride-rich plasma lipoprotein particle" "4/2425" "20/19894" 0.22084808730171 0.529440532521271 0.416413901983022 "APOB/PCYOX1/SELENOS/LPL" 4
"GO:1904724" "GO:1904724" "tertiary granule lumen" "9/2425" "55/19894" 0.222060133987984 0.530559783219613 0.417294211521044 "TIMP2/CNN2/PGM1/ASAH1/QSOX1/CTSD/ALDOA/CDA/SPTAN1" 9
"GO:0030119" "GO:0030119" "AP-type membrane coat adaptor complex" "7/2425" "41/19894" 0.227269991328888 0.541191417478825 0.425656171050761 "AP1M1/SGIP1/VPS39/AP1S2/AP5Z1/STON1/AP5B1" 7
"GO:0032420" "GO:0032420" "stereocilium" "9/2425" "56/19894" 0.23814268551985 0.549655804452931 0.432313554064103 "SLC4A7/TRIOBP/RIPOR2/DOCK4/RHOC/ADCY6/MYO1C/PJVK/TWF2" 9
"GO:0000974" "GO:0000974" "Prp19 complex" "3/2425" "14/19894" 0.238815322684359 0.549655804452931 0.432313554064103 "RBM22/PRPF19/BCAS2" 3
"GO:0001518" "GO:0001518" "voltage-gated sodium channel complex" "3/2425" "14/19894" 0.238815322684359 0.549655804452931 0.432313554064103 "SCN7A/SCN2B/SCN4B" 3
"GO:0005940" "GO:0005940" "septin ring" "3/2425" "14/19894" 0.238815322684359 0.549655804452931 0.432313554064103 "SEPTIN8/SEPTIN1/SEPTIN9" 3
"GO:0031105" "GO:0031105" "septin complex" "3/2425" "14/19894" 0.238815322684359 0.549655804452931 0.432313554064103 "SEPTIN8/SEPTIN1/SEPTIN9" 3
"GO:0035859" "GO:0035859" "Seh1-associated complex" "3/2425" "14/19894" 0.238815322684359 0.549655804452931 0.432313554064103 "SESN1/RRAGA/MIOS" 3
"GO:0042583" "GO:0042583" "chromaffin granule" "3/2425" "14/19894" 0.238815322684359 0.549655804452931 0.432313554064103 "SYT1/DNAJC5/DNM1" 3
"GO:0043218" "GO:0043218" "compact myelin" "3/2425" "14/19894" 0.238815322684359 0.549655804452931 0.432313554064103 "PALS1/PMP22/JAM3" 3
"GO:0045263" "GO:0045263" "proton-transporting ATP synthase complex, coupling factor F(o)" "3/2425" "14/19894" 0.238815322684359 0.549655804452931 0.432313554064103 "ATP5PB/ATP5MC2/ATP5MC3" 3
"GO:0071564" "GO:0071564" "npBAF complex" "3/2425" "14/19894" 0.238815322684359 0.549655804452931 0.432313554064103 "ARID1B/SMARCD3/PHF10" 3
"GO:0045334" "GO:0045334" "clathrin-coated endocytic vesicle" "14/2425" "93/19894" 0.239316431714057 0.549655804452931 0.432313554064103 "CD9/CD74/SYT1/CLTCL1/APOB/TYRP1/WNT5A/SGIP1/LDLR/SCARB2/EGFR/FZD5/HLA-DPA1/STON1" 14
"GO:0031519" "GO:0031519" "PcG protein complex" "8/2425" "49/19894" 0.242455462707436 0.555074885683905 0.436575752785094 "RBBP7/RNF2/PHC2/BMI1/ASXL1/CBX6/HDAC2/PCGF2" 8
"GO:0016234" "GO:0016234" "inclusion body" "11/2425" "71/19894" 0.243260781942772 0.555133579305301 0.43662191630754 "SNCB/KEAP1/EPS15/STUB1/NEFM/NUP153/ATF4/PINK1/AGL/EEF2/HTT" 11
"GO:0098686" "GO:0098686" "hippocampal mossy fiber to CA3 synapse" "7/2425" "42/19894" 0.246286974811437 0.560243853245186 0.440641232889472 "SYT1/P2RX3/SLC16A7/GRIK4/STXBP5/CTNND1/PPP3R1" 7
"GO:0005828" "GO:0005828" "kinetochore microtubule" "4/2425" "21/19894" 0.248471221988082 0.560854723715037 0.441121692809579 "CLASP1/CENPE/CLASP2/CHMP1B" 4
"GO:0005838" "GO:0005838" "proteasome regulatory particle" "4/2425" "21/19894" 0.248471221988082 0.560854723715037 0.441121692809579 "PSMC5/PSMD8/PSMC2/PSMC3" 4
"GO:0032421" "GO:0032421" "stereocilium bundle" "10/2425" "64/19894" 0.248918669513977 0.560854723715037 0.441121692809579 "SLC4A7/TRIOBP/RIPOR2/CLIC5/DOCK4/RHOC/ADCY6/MYO1C/PJVK/TWF2" 10
"GO:0090575" "GO:0090575" "RNA polymerase II transcription regulator complex" "35/2425" "255/19894" 0.250925996600036 0.563594036527525 0.443276208504795 "NFE2L3/HYAL2/TEAD2/GEMIN5/NFATC2/ADNP/MED25/TLE4/BACH2/E2F3/STAT1/SMAD9/TCF15/ATF4/E2F8/SMAD6/TLE3/SMAD4/ARNT/ERCC3/STAT6/SMAD3/JUNB/CEBPB/STAT5B/DDIT3/PAAF1/MAF/MED14/MAFF/TEAD1/TAF9B/TLE1/LDB1/GTF2H5" 35
"GO:0031985" "GO:0031985" "Golgi cisterna" "17/2425" "117/19894" 0.256101375800554 0.573409369716963 0.450996133485252 "ATP2C1/CHPF2/ST6GAL1/PITPNM1/GOLPH3/APH1A/B4GALNT3/CSGALNACT1/ASAP2/ST3GAL2/B4GALT5/FUT1/ZDHHC14/GAL3ST3/ARAP1/FUT11/HLA-A" 17
"GO:0071005" "GO:0071005" "U2-type precatalytic spliceosome" "8/2425" "50/19894" 0.260286017338421 0.580951863150331 0.456928431691272 "PRPF6/IK/SMU1/LSM7/PRPF4/SNRNP200/CWC27/SRRM2" 8
"GO:0030688" "GO:0030688" "preribosome, small subunit precursor" "3/2425" "15/19894" 0.273463115448365 0.608455431872611 0.478560452034638 "RIOK2/FTSJ3/TSR1" 3
"GO:0005753" "GO:0005753" "mitochondrial proton-transporting ATP synthase complex" "4/2425" "22/19894" 0.276772205112807 0.611993198882977 0.481342965413577 "ATP5F1D/ATP5PB/ATP5MC2/ATP5MC3" 4
"GO:0043601" "GO:0043601" "nuclear replisome" "4/2425" "22/19894" 0.276772205112807 0.611993198882977 0.481342965413577 "PRPF19/BCAS2/RPA1/POLD4" 4
"GO:0005770" "GO:0005770" "late endosome" "42/2425" "314/19894" 0.282604153414854 0.622954047155964 0.489963857313679 "LAMP2/VTA1/CD74/GRN/NEDD4L/ATP9A/BLTP3A/CLTCL1/RAB7A/ZMPSTE24/SIGLEC1/MICALL1/TCIRG1/VPS29/MAP2K2/LDLR/TPT1/ENTREP1/DYSF/ECPAS/SCARB2/OSBPL1A/NPC1/IFITM3/IFNAR1/EGFR/ABCA5/VPS39/RILP/PARM1/DDIT3/IFITM2/LITAF/MVB12B/ANXA6/HTT/PLEKHM1/HLA-DPA1/AP5Z1/AP5B1/CHMP1B/RAB7B" 42
"GO:0031045" "GO:0031045" "dense core granule" "6/2425" "37/19894" 0.292811553627062 0.643462426489098 0.506094043306032 "ADRB1/SYT1/DVL1/GNAI2/SPX/STXBP5" 6
"GO:0030672" "GO:0030672" "synaptic vesicle membrane" "18/2425" "128/19894" 0.294995423304546 0.644284482800113 0.506740604449527 "SYN1/SYT1/ATP6AP1/RAB7A/DNAJC5/RAB3A/SYNGR2/ATP6V1B1/DYSF/BIN1/MYOF/SYPL2/SNAPIN/SLC18B1/RAB3C/SEPTIN8/SEMA4C/BCL2L1" 18
"GO:0099501" "GO:0099501" "exocytic vesicle membrane" "18/2425" "128/19894" 0.294995423304546 0.644284482800113 0.506740604449527 "SYN1/SYT1/ATP6AP1/RAB7A/DNAJC5/RAB3A/SYNGR2/ATP6V1B1/DYSF/BIN1/MYOF/SYPL2/SNAPIN/SLC18B1/RAB3C/SEPTIN8/SEMA4C/BCL2L1" 18
"GO:0016469" "GO:0016469" "proton-transporting two-sector ATPase complex" "8/2425" "52/19894" 0.297027852790545 0.646739544913969 0.508671552179526 "ATP6AP1/ATP5F1D/TCIRG1/ATP6V0E1/ATP6V1B1/ATP5PB/ATP5MC2/ATP5MC3" 8
"GO:0071007" "GO:0071007" "U2-type catalytic step 2 spliceosome" "5/2425" "30/19894" 0.299670279583314 0.650503777632072 0.511632184654439 "RBM22/PRPF19/BCAS2/PPIL1/SRRM2" 5
"GO:0000178" "GO:0000178" "exosome (RNase complex)" "4/2425" "23/19894" 0.305549458596181 0.659246104607517 0.518508172163216 "EXOSC7/KHSRP/EXOSC8/WDR74" 4
"GO:0045259" "GO:0045259" "proton-transporting ATP synthase complex" "4/2425" "23/19894" 0.305549458596181 0.659246104607517 0.518508172163216 "ATP5F1D/ATP5PB/ATP5MC2/ATP5MC3" 4
"GO:0000176" "GO:0000176" "nuclear exosome (RNase complex)" "3/2425" "16/19894" 0.30857050660416 0.661753616572776 0.520480372585329 "EXOSC7/EXOSC8/WDR74" 3
"GO:0032156" "GO:0032156" "septin cytoskeleton" "3/2425" "16/19894" 0.30857050660416 0.661753616572776 0.520480372585329 "SEPTIN8/SEPTIN1/SEPTIN9" 3
"GO:0071011" "GO:0071011" "precatalytic spliceosome" "8/2425" "53/19894" 0.315835993371222 0.675300982823755 0.531135604468122 "PRPF6/IK/SMU1/LSM7/PRPF4/SNRNP200/CWC27/SRRM2" 8
"GO:0008305" "GO:0008305" "integrin complex" "5/2425" "31/19894" 0.324803768200725 0.692396056763222 0.544581168240737 "ITGA6/ITGB6/ITGA10/ITGA5/ITGB3" 5
"GO:0022624" "GO:0022624" "proteasome accessory complex" "4/2425" "24/19894" 0.334611284084461 0.702782401970903 0.55275020379734 "PSMC5/PSMD8/PSMC2/PSMC3" 4
"GO:0030894" "GO:0030894" "replisome" "4/2425" "24/19894" 0.334611284084461 0.702782401970903 0.55275020379734 "PRPF19/BCAS2/RPA1/POLD4" 4
"GO:0031312" "GO:0031312" "extrinsic component of organelle membrane" "4/2425" "24/19894" 0.334611284084461 0.702782401970903 0.55275020379734 "SYN1/ATP6V1B1/BIN1/STXBP5" 4
"GO:0034706" "GO:0034706" "sodium channel complex" "4/2425" "24/19894" 0.334611284084461 0.702782401970903 0.55275020379734 "SCN7A/GRIK4/SCN2B/SCN4B" 4
"GO:1905354" "GO:1905354" "exoribonuclease complex" "4/2425" "24/19894" 0.334611284084461 0.702782401970903 0.55275020379734 "EXOSC7/KHSRP/EXOSC8/WDR74" 4
"GO:0031463" "GO:0031463" "Cul3-RING ubiquitin ligase complex" "6/2425" "39/19894" 0.337746341106663 0.707280573141012 0.556288091234504 "CUL3/KEAP1/KCTD10/KBTBD7/KLHL8/KLHL41" 6
"GO:0000145" "GO:0000145" "exocyst" "3/2425" "17/19894" 0.34380455544584 0.71367009760186 0.561313559911575 "RAB10/EXOC4/EXOC3" 3
"GO:0060077" "GO:0060077" "inhibitory synapse" "3/2425" "17/19894" 0.34380455544584 0.71367009760186 0.561313559911575 "IGSF21/SYT11/CEP112" 3
"GO:0097440" "GO:0097440" "apical dendrite" "3/2425" "17/19894" 0.34380455544584 0.71367009760186 0.561313559911575 "NEURL1/PTK2B/FLNA" 3
"GO:0017119" "GO:0017119" "Golgi transport complex" "2/2425" "10/19894" 0.349093143403541 0.714219708272286 0.561745837966967 "COG4/COG5" 2
"GO:0061700" "GO:0061700" "GATOR2 complex" "2/2425" "10/19894" 0.349093143403541 0.714219708272286 0.561745837966967 "SESN1/MIOS" 2
"GO:0070938" "GO:0070938" "contractile ring" "2/2425" "10/19894" 0.349093143403541 0.714219708272286 0.561745837966967 "MYH9/DAG1" 2
